sentence,profane
merry krismas pakyu gago putangina mo hayop tarantado,1
iyo na huni na makaon na kyuton ka man pakyu,1
makapag valorant na sana daw iuyaman pa ako ta nadaog warriors diputa haha,1
ulol na ulol ako ngonyan dae ko na kaya,1
gagi parehas kitang ligaw na dangag digdi,1
ngonyan pucha iba na haha,1
su inavail kong spotify saimo punyeta dae man nindo nirerenew,1
habo ko na talaga maghiling na volleyball punyeta,1
wara naman talaga pero maydangag ika bakla daeng pinangaking bobo maluya sana mag pick up o huak sana mag adal duh pala desisyon ka sa buhay sana dae kana magimata dangag ka puta,1
ang kupal mo grabe,1
luh igsasabe mo bang pnagiton an boses ko bwiset ka,1
bwiset naman kaya dae ba gari diit man sana epekto kaan pero nata itatapok,1
kakaopen ko lang ki tiktok nata arog kaini nag luwas mapanakit na hayop ka huhu deleteon taka tanginamo pakyu gago kang puta ka ano ginibo ko saimo,1
lol tapos wara si adie sa pinost kan clark aurora fest page puta ano ito,1
bobo mo magkawat sis haha,1
hoy puta iba talaga,1
kaya padabaon taka heil eh parehaskita ki trip bwiset haha,1
pakshet low battery na ako pero nagbabasa man giraray ako,1
occupiedon ang isip ko putangina lang,1
sana marumduman ko gabos na inadalan ko sa pakshet,1
ay te gago nagngangalas na ako sa mga legal age nata puro minor an mga muya,1
haha si donut boy ama na daa ngonyan tarantado,1
puta ulok ulok na sana kita sa mahalon na gas buda diesel,1
pakshet man kaya pakaturuga naman nindo ako,1
putangina nindo sm entertainment ano ito,1
number kaya pucha mainiton sa pilipinas,1
sisay man kaya nagtaram sako na tapuson ining au diputa,1
iyo mameh binalo lastime kan mga barkada ko pucha dae ko masabutan,1
kulugon sa lower back pucha,1
dakulon na nagyayare pucha kakamata ko lang,1
punyeta harani na exams dae ako excited,1
sisay nagsabing warang mapapala ang dagit tangina nindo dadrahon ko ini sa hukay ko bitch,1
required bang man kindat pag naga sayaw gari dangag visual yan,1
tangina haluyon kong hinalat mag june,1
pakshet ka bumalik ka sa harong nindo,1
oh talaga ba beh pakyu,1
anong english kan sayang dapat an sinimbag niya ay ano tas masimbag ako ki aw pero sinimbag niya tamang english kan sayang naman which is what a waste na ade man lamang nag agi sa payo ko tanginang an aww din talaga simbag ko pakyu,1
punyeta dae ko man ini mahihiling ki ayos kauyamon,1
namiss ko su pagmati na bako ako dangag sa math,1
haha digdi daa sinda matarmbay haha kaulukon talaga seramon mabuhay pakshet,1
tarantado makaturog na sana ako habang buhay,1
putangina nuaren daw ako mayaman,1
pinangaki lang talaga gayod ako para mang bwiset haha,1
pakshet kamo mga pabuhat,1
gari ako dangag nag ooverthink tulos mahiling man sanang basketball,1
iyo bobo lang talaga kan director buda main star bistadong racist,1
tangina kulugon habo ko na kaini makapagalon na talaga,1
basag earist tangina nagexpect kami ki graduation,1
kung padaba ta ang kapwa ta dae na kaipuhan taramon sainda na mga hangal o taramon na pinagbabawal arog kan ulol,1
kabwiseton ka pol haha,1
su trip ka pahibion kan boss mo ngonyan na aldaw punyeta,1
anong crush ulol ika may crush sako gusto mo crushback,1
pati ako tigkikilig pakshet,1
putangina kan mga moments moments na an makairitahon pucha,1
tangina mars gari gibo kan aki,1
bua talaga ito si beh,1
sa tunay lang dangagon ka kakasuka,1
nauulol na naman ako gari kamo mga dangag,1
bobohon kamo tangina niyo tinotolerate pagiging victim mga dangag dangagon,1
putangina ano naman ini gago pakyu mga kapitalista,1
hays puta manhidon an bitis ko,1
natimakan ko su envelope mni mama hoy punyeta ka su mga papeles ko an,1
punyeta nata arakion an mga aking pogi na nasa tiktok makakonsensyahon lugod maging crush,1
dance cover kasi tarantado,1
tangina masikat na naman su kanta ni sam by toneejay sa tiktok tas ififlex naman ninda mga syota ninda tangina talaga mahibi na sana ako sa inggit,1
kidding aside kyuton sinda pakshet,1
hui pgari mga bobo subida sa fall hui nag iinit payo ko jusko haha,1
ka aga aga pigpapa ulok ko pinsan ko haha gg kaya bobo ko talaga pag abot sa size kan bado,1
dae na mage xpect giraray pakyu so much,1
ulol bahala kamo jan,1
nahihibi ako mga pakyu ka aga aga please,1
tangina kaining crush ko dipisilon duraton tarantado ka ba,1
mga marauton kamo punyeta,1
tangina minimum na sa shopee pay cash in tapos may pa,1
pakyu haha chika ko giraray  sa messenger,1
nangyayari man giraray makauyamon na sobra putangina,1
tangina nata man kaya arog kaito,1
dae talaga ako matugot na dae makduman sa tds sa manila days bago ticket selling macamping ako duman puta,1
somnies gabos na ba nakapagpablack hair yoohyeon ulol,1
nahanap ko na pakyu ka eros,1
oh nata dae kamo minagibo ki sadiri nindong music video diba mga tarantado kamo,1
tangina pirmi digdi nagtitweet putanginang yan,1
si accling ginbo akong kawatan potangina mo pakshet ka,1
tangina minutes na lang pota,1
putangina wara na akong kwarta,1
may balak pa daw na mag uli sako mga photocards ni renjun putangina nascam na naman gayod ako,1
dakulon akong iga isip punyeta kabagot,1
ako masaksak saimo dali bwisit ka,1
puro kamo talkshit samo pag nakatalikod pero pag may kaipuhan kamo samo gari kamo ayam na ulol,1
paruton ka katransact tangina ka,1
pakyu ka lulu haha,1
ulol ka man giraray porke tax ang igsususweldo sainda arog ka kaan mag kasta mga paruton lang talaga kamong mga aktibista,1
sorry dae kaiba sa group pic salong flat tops nagutom na ako eh pakyu ka palan,1
pakyu bako ka man chix,1
pucha guna ko sa mkoving up pa su offer haha bobohon ako amp nyan magsisi ka ngonyan,1
mga dangag an rts ngane na worth right million dae ninda binalik last year november pa ito,1
guna ko may issue bwiset ka beh huhu,1
sike haha puta naman,1
nag backread ako kasubago sa convo mi ni paps dati haha gari palan ako dangag makipag duratan,1
katakkuotn mag sad stiry pakshet baka mag unfollow gabos,1
ay shuta guna ko hurong poppy playtime,1
at si dangag ay ma order na haha,1
amayunon pong pang mang bwiset ni shi kuwaa na daw nindo ini haha,1
ay puta nag amin na ngane su tawo haha,1
putanginang barkada ini tatakuton ka pa talaga maski takuton kana ngane gago sana bako masiram pamahawan buda pangudtuhan mo,1
sorry maribukon na naman ako pucha kantahan ka ba naman ki bad decisions ni jungkook,1
bobohon ang puli may witness na ngane mga bobo,1
tangina puros foodtrip yaon sa fyp ko,1
pero mas nandidiri ako sa mmda na clearly around na ngane tapos inapod pa akong baby ampota ulol,1
omg huy guna ko ig ghost mo na talaga kami pakshet padabaon taka hala akala ko ghinost mo na talaga kami pakshet padabaon taka,1
tas sasabihon mo nag tetetris ka nya nag tampo ka man sana palan ulol,1
iyo dangag ka man,1
nadidipisilan na akong iss ini pucha maguluhon kamo,1
tangina nindo masingil kami,1
weekends nanaman maabot mga binarakal ko tangina madadagitan na naman ako bwiset,1
tangina maray sana tapos na ang second semester shit makaka trabaho na giray ako namiss ko mag work so much,1
pakyu bako ka makaulok,1
mahalon man kaya ang sf tangina,1
dae man an poprotektahan mi ika kalmahan kmo kaya puta panuon na timeline ko,1
ayp haloy na palan talaga akong bobo sa mga subjects na ini,1
namiss kong kabonding kupal na ini,1
punyeta last update nido sako ishiship tapos sinabe nindo na nankapag checkout na kamo sa supplier niyo buda in transit na pasiring sa address nindo pero nata hanggang ngonyan wara pa,1
may dangag na nagsabi ok lang daa ito may kilig ang congress ulol palan kmao sana naghiling na sana kamong pelikula,1
kakamata ko lang magayunon an nagbutwa sako punyeta,1
gago naimagine ko na naman,1
tangina igkikilig naman ako sa jollibots haha gago,1
edi putangina mo ika na maggibo pakyu bitch,1
mawawaran daa ki tubig putangina dae ko ini kaya pls dae po,1
kulugon man giraray puta tangina mo tiktok,1
muya ko mag taram ki mararaot na words tangina,1
tangina nindo ttry baluon nindo duraton sa mga mag aabugado ako madali sana icoverup kung haen su lawas nindo,1
maray na aga pnagiton na naman ang update kan twitter bwiset,1
ay shit dae ko naabot punyeta bako talaga meant sako makapasar,1
pakyu po hehe supog supog pa ako,1
ngonyan sana ako nag worry sa health ko ki sobra pucha talaga,1
dae talagang kauragi an politics na an,1
baluon kaya minsan kan sm entertainment dae maging kupal haha balo lang,1
nata pa man ako maselos eh wara naman kami haha dangagon ka man eliz pey,1
huyan naging bwiset pa naman hays haha,1
pogion ang bias ko habo ko na nahihibi na ako pakshet,1
kuliton an hayop add ki add,1
na bua nanamn por vidyeo,1
dae na mauutro mga kupal putangina haha,1
nagigiulok ako tangina mag amdre na sana daa su saro ming barkada ta nag fail daa gabos na types of love kaya love for god na sana,1
jirits tangina baluon ako kaining dagitan sa aga ngarag na ako tas dae niya ako makakahuron sa sarong aldaw naman na banas sa toxicoty sa harong,1
mahalon maging maogma puta,1
tangina mo kung sisay ka man na sugo ni satanas aki kan puta ka pakyu,1
dae ko mahiling na maray pakyu wara su eyeglasses,1
parte kan sakong daily routine ang isipon kang hayop ka,1
haha tarantado half moon,1
putangina dakulon na spam na calls buda texts puta iba ibang number pa an mga hayop,1
iyo dangag ibahan mo pa ako sa aga,1
gago makamisson si young k sa stage nu man daw ini,1
haha green flag haha ulol,1
bobo ka putangina mo pamayo mo manyakis kung anon anong kadustaan iga isip nindo sa ibang tawo wara man kamong ebidensiya tandulon nindo payo nindo sa paril tutal wara man sanang pakinabang,1
iuyaman na ako putangina saen ito,1
wara na tangina kami na sana dae nagapasa haha sige edi puyat,1
ibabluyan talaga ako puta haha,1
putangina mong bobo ka hayup ka tangina mo habo ko na pota sana madasmag ka inamo talaga hayop ka putangina mo pangiton ka dae ka man kaan padaba pakshet ka,1
kandati guna ko kupal ka ngonyan sigurado na ako,1
mabusiness ako maski dangag ako,1
iyo bako ako buyong gago,1
putanginamo magayunon ka talagang pakyu ka,1
as a firstimer pucha makabuahon palan talaga ang research nabubua na ako,1
haha aram ko delikado na ako putangina,1
makauyamon talaga marealize na napadakula payo ko kan mga kupal tnagina man kaya,1
kulugon an pandok ko sa pag bagong skin pakshet,1
ulol dae pag dunong dunungan tarantado kang punyeta ka dangagon ka diba,1
putangina nindo dagit ako,1
gari man dangag an bitis kan tugang ko su kaliwa dakula tas su sa balyo sadit,1
bwiset ka talaga prince,1
kupal kinsemil ang tanaan na an nahangganan pagpadaba haha gago haha,1
ayp mga maswertihon talaga mga trycicle driver sako pag ako an pasahero ninda haha,1
nahiling ko na naman giray su sa timeline nadissapointna naman tuloy bwiset,1
duman nag start an pagiging truthfully speaking ta gago alisha kasalan mo ini,1
tangina ig ulit mo sana su nangyari sako dati,1
gari ka po dangag haha,1
bakong sabe kan csr nu gusto kan team su dakulon na crowd lalo na si belen kaya pakshet kamo gabos diiton ang crowd pag nu vs dlsu,1
nahulugan akoki kino bwiset mahali na ako,1
bwiset nadoble na hanep,1
lah gari ayam na ulol amp,1
dangag ka ba oi,1
mga tarantado pag alak buda utuan an hururon nagrereply gabos eh mag irinom na sana kita gabos dae na kita mag defense,1
dae man halatang nabubua na ako saimo,1
gago hala sure ka na ba nagooverthink na ako huhu,1
grabe man itong uts naubos an english ko putangina,1
tangina mo migo pakshet ka haha,1
tarantado puo kaito hanggang ngonyan daeng nagbago,1
dm na putangina mo,1
maogna na kuta an hamag na an putangina,1
tuloy na tuloy na talaga su concert ninda oh gari dangag,1
tarantado brownout haha lowbat na ako,1
dipota kung nagpractice ki due diligence an mga ini dae kuta magkakasala mga pakshet kamo,1
okay mga buyong nagtutunong sako putngina malagkiton puta,1
tarantado nabuksan ko pa nanggad ito,1
focus ka lods sa flop group mo ulol,1
pakyu yaon ako digdi,1
nabubua na ako sa moth to a flame ni the weeknd haha,1
ulol moments nanamn an mga dangag naman na ini,1
dangagon ka man ngane,1
na bua na kay chaeyoung,1
kung putangina an buhay ko pero mas putangina pa man giraray an body clock ko,1
college na ako pero iga ibian ko man giray kamo pucha,1
dae ako nangingiturog tangina kan lalamunan ko tas naga atake pa an abo ko pota kasubagong pagkamata dae naga abo bwiset ko feeelko nagririrbok lang ako habang turog sinda,1
kuliton na ayp pucha haha,1
i kick na nindo si shin puta igaulian na haha,1
dakulon na aram ulol pakyu,1
pareho kamong toxic ulol mag ama ngane kamo,1
nag aasa nanaman si bobo,1
ni dae ko ngane kamo bistado punyeta kamo haha bako wothy ki curiosity ko meh,1
at talaga ba aramkong pwede ka naman magka gusto pero ituloy ko sana su sasabihon ko ha pakyu,1
hoy punyeta kamo please please he called tyler gago,1
ang gago mo naman bro dae ka na ngane igappoint as a leader nata bida bidahon ka pa demandingon pa june pa man an due,1
hala pakshet wara akong kagustuhan sa pagchat sa matanda haha jusko age matters sir,1
dipota talaga mag gunting si tomboy ng owen dreed nakatulong beses na akong pinakanos,1
igpuputolko na gabos tang ugnaya haha,1
happy birthday sayo willow masyado ka na boi na spolied dae na ako mabubuyong ki sobra pag kaiba ka pakshet,1
pakshet ka gagong tarantado amputa,1
tangina nagpipiriot an daghan niya,1
gago dae nawawara feelings ko,1
an mga tawong kupal ay kupal na talaga haloy na,1
dangag hilang mo na an,1
act a fool palan talaga ito pasensiya na dangag lang,1
patalon si renz pota naglala lamang su pagka dislocate kan bitis ko,1
bako man ako ayam pero na bubua na ako kay yoshi,1
haha tarantado raot na talaga an humor ko,1
uragon joke naglala insecurity ko haha putangina mo haha,1
nagigiulok ako pucha dae mo pa ngane aram taehyung jusko baka may piday na si jk,1
sabing educate ngane pota man kamo,1
tangina marauton an sikmura ko,1
wara ka kayang ticket net digdi pakshet gen ad lang kuta,1
tangina ka dangag haha,1
gari ako dangag pero su saro dedma sana ampota busy daa siya kupal anhayop pandok perak buda sarili sana iga isip niya,1
putangina warang friday night warang mainom,1
kulugon tarantado tuminama tuhod ong hayp sa balde,1
happy birthday junhui ika ang pinakapogi ngonyan puta pirmi man,1
punyeta gabos na sana ex ko,1
sayangon talaga bobo dangag gago ko,1
pangiton kan pagmata ko tangina daog sa kara cruz haha,1
guna ko maling akala sana ako bwiseton aldaw kan ayam tama na kamo makulugon na kamo sa panga haha,1
tangina nindo bien jake haha inuman nanaman,1
tangina igsasabe ko saindo ini an pinaka malalang kurab na namamati ko ngonyan,1
dangagon ka man feroz haha,1
dae ngane akong ka alo alo digdi kaya dae na nindo ako paghurunan diyan gago kamo,1
kulugon sa mata tangina habo ko na maghibi padaba taka soshi,1
pakshet ka man talaga jeon jungkook alas singko na ki maaga halangkawon pa an brightness kan selpon,1
putangina nindo igagaibo ko na ang gabos tapos sasabihan lang nindo akong warang modo porke sinabe kong pagal na ako,1
magayunon ang apat na version pucha man,1
dangagon talag si pedo takot na si satanas saimo,1
grabe caesar dae ka guna magturon dahil sa tinaram kan gago mong pinsan na si dmitri hayp an sige na pls huhu caesar juicy ceasar huhu,1
ulol strong independent woman man giraray an dangag na ini,1
ekis talaga sako an kupal na an,1
turuan ngane nindo dangagon kaya,1
tangina na fb an puro j na sana hayop tarantado haha,1
ay pucha talaga iyo kaya palan pirming ayos na ako tol kasubago ako naman bida bida,1
tsaka as if man na mapakua an kupal na ini,1
wara na putangina mo konberg haloy haluyon kang hayp,1
tapos mali pa ninda kaya dae maopen haha gago ka palan,1
pucha nga bias ko ini,1
rewatching juyeon vlives grabe bua na palan talaga ako sa saiya igkikilig ako gari dangag,1
su sa reel lang mare dae ako makaget over natunawon ako pucha,1
nang unfriend na ako ki mga kupal sa buhay ko,1
kastresson man digdi sa account na ini bwiseton,1
uli dangagon talaga siya,1
wara talagang internet pucha,1
ibig sabihin kaito arog mo akong tarantado ma comment na kuta ako,1
dae nanaman ako nakakahangos na maray pakshet,1
siya ngane an na kabit mo tas gago ka,1
putangina tinubos na palan tibayon ka man diyan forger,1
pucha kaisi dae pa pala nakaka move on si accla,1
guys medyo may diit na sayad an utak ko ngonyan haha kaipuhan kaya ki kahuron punyeta,1
puta na stress pa ako bago mag bts cb habo ko na mag college,1
tangina dae na magkaturog fuck afternoon naps bwiset nata pa kaya ako nagkaturog subago,1
kupal habo mag reply puta,1
simpleng bagay dae masunod tas pag nadagit sasabihon sadit na bagay iga iwalan tarantado awit,1
pucha pag dakulon na crush ako tulos,1
hayop na pakaulok bwiset,1
mansusundo po kita ki habo mag uli for tonights video i believe makakagraduate na ako sa wishlist very soon kaso su natada puta girirabo hayop,1
pakshet talaga kan saro kong carat moot grabe mabali daa siya sa csd pero dae man ngane nakapagretweet maski sarong voting poll,1
dae ako man rereply bahala ka man diyan pakyu ka mabataon an trip mo sa buhay,1
tangina kan panahon na ini su pang rabas kong sapatos sinulog ko ta nag uuran samo tas pag abot ko sa gilid kan kanto sobrang init,1
pabakali man daw kami ki ka late night talk su medyo tarantado kuta,1
makauragon bwiset edi dae mo pagsabihon tangina ka,1
tangina nagpaturo ako kung pano iluwas su aso sa dungo inulukan ako kan gago nagpara abo lamang ako,1
hala tunay mananggad pakshet kamo,1
maitsurahon si mark pucha ako na lang kaya,1
iba ang gayon ni yor eh pakshet,1
hoy gari ka dangag,1
good morning danceracha huhu pogion kamo gago pakyu,1
tarantado ining ayam ko igdilaan su gadan na ipis tas didilaan ako ayp,1
pakyu nagbabali ka kaya sa nctzen gains kaya almost ten thousand followers ka na bwakanangshit ka,1
ako lang gayod nakakamati pero igkikilig ako pag possessive su lalake haha kaya kiligon ako kay pakshet a redf hala pano na kaini pag nagpalag si kineme,1
su bgm kab very very unit pucha talaga haha,1
tangina ka talaga hoy,1
kung kasuaren man mahali na punyeta talaga harang harang na kaya,1
huyan na naman an mga kupal na journalists,1
tarantado su ikos ko kinambrot su likod kan awto haha duwa kiatng mapapalayas bhie,1
pucha nata man arog kaito su panaginip ko haha pag nangyari talaga ito jusko kimmy,1
pati si enzo pakshet ito,1
pucha dae pa ako nakaorder ki bad boy album,1
putangina mahibi na ako,1
dakulon na dangag talaga,1
dangag maski saeng panig pa an kan mundo naghaharalangkaw gabos na bakalon gunggong na bobo,1
lukah nagduman ka na sa acx kkaladkaron taka bwiset,1
mga gago talaga kamo,1
toxic trait ko an dai muna ako masuko babaluon ko for days tas pag dae kaya last minute tsaka ko sasabihon haha pakshet,1
kupal kan customer service nindo sa landline kupal rin technicians nindo kauragon,1
so mga ninang ako oh wara ngane akong dugdog na pirang buwan na mga tarantado,1
dakulon akong namissed huhu feel ko bati su jujutsu kaisen punyeta title proposal mi that day kamunduon,1
minsan daw mapapaputangina ka na sana talaga,1
tangina nindo pano kaya kung pasalubungan ni taeyong si lee man ki pinuso,1
igkikiligon ako sa ligaya bwiset kamo kentell,1
tangina iyo na ini su scene na iuragan nanggad ako tngina mo phil,1
napaka entitled naman kan hayop gari dangag,1
gago muya ko ki sarong set putangina,1
punyeta nuaren daw ma retire an referee na an,1
dangag bonak move on ka na gari ka gago,1
kornihon ka putangina ka hayop tarantado nata mo ito ginibo,1
dustine ayon stephon mag ingat ka duman sa cebu at ate phoebe bantayan mo po an ay nako man pakshet kamong duwa,1
dai mo ako kayang hampangon ta natatakot ka pero nagigibo mong mag rant sa iba tungkol sako hayop ka ulok duwag,1
pakyu dai ka nagnotify kung naglive su ssera bwiset,1
iba ngane ito pakyu ka,1
kaya ko mag ibat ibang typings pogi typings hm yea jejemonn typings dagit typings pangmagurang typings anak sisay nag chat sako tangina muda gago with pakyu diit na words ulol typings,1
putangina ulukon ako sa part na ito and i had to replay pa ta guna ko mga random dudes sana,1
pakyu pinagmumukha mo sana talaga akong dangag,1
gago gari muya ko what if grad gift hehe,1
tangina anong kinaaraman kan nasa picture for proof niya sa mga pigsasabi niya basahon mo giraray nireply mo oh diba wara kamong pinagkaiba ta igsasabihan nindo su mga inosente ki pick me,1
putangina kan wifi ko babluyon ampota,1
pucha su sa twitter web update kaya ko pa kaso su para sa cp puta pangiton talaga,1
sorry pero bwiset man giray ako sa mabakjal bakal ki ticket tas dae man mahiling tas papabakalon sa higher price like the fuck dati bako man arog kaini sa kworld jusko pero ok  mag move on na,1
ay puta guna ko ngane eighteen years old bako man palan,1
dangag ako sa pag tagalog ih,1
haha gari dangag padaba taka,1
tangina hot drop talaga diretso sa lava,1
dangagon an hayop boboohon ka pare,1
pucha mapresent man palan ako,1
pakyu ka kikiligon na kuta ako,1
unity man giray mga dangag haha,1
dai nanaman ako nakaka chat bwiset haha,1
pucha pag igkakaag ko gmail account ko na nakaconnect sa spotify ko wara daa akong account under that gmail nya ugwa nga ano man daw ini mas nakakaarm ka pa beh,1
sabi ko ma adal na ako eh pero putangina iggugulo  na naman nindo mundo ko,1
feeling maurag si dangag,1
wow pakshet daa haha,1
siya su dangag gago,1
ay dae pwedeng ma end na dai nakukulong magurang na kio punyeta,1
ubos kwarta ta bading take two tangina ka haha,1
tangina sisay ba itong yawi,1
hanji babe grabi ka na talaga nakakabua kana haha,1
arog palan kaini feeling na igloloko buda pinagmumukhang tanga ka kan padaba mo,1
amayunon ako nagimata bwiiset si queen dae nagimata aba haha,1
putangina beh guna ko hulo sana puta samal palan,1
mga hayop kamo tandaan nindo su  plano ko mga punyeta,1
pucha abo ko ki arog kaini,1
putangina siya na ngane an nainot manggulo sako haluyom pa magreply tas tipidon pa pakyu ka dae mo araam kung gurano ka importante su oras ko na sinayang mo sana,1
aram mo ba napamuda ina ko kan sinuggest an kan amiga niya sabi sako ni tita mo sa ateneo putangina mahalon dae na haha,1
nahihibi nanaman ako pogion si seokjin pucha,1
dae mo man daw icareer ang pagiging tarantado badette,1
mga dputahon talaga an mga chinese na ini,1
puta sarcasm ba ito oh ano,1
tangina feel na feel ko tas binukasan ni mama su pinto gago nagluwas lugod su aircon huhu,1
boringon talaga pag scene ni lorelai buda luke puta kayo,1
legit gago nuaren ang pagtambay,1
tanginang piece of shit ini igraraot aga ming magbabarakada pakyu,1
wara pa ko haha na bola man giraray haha bwiseton,1
tangina nadarusay ako subago sa school punyeta,1
pucha dae ko naabutan,1
sampulong bulan na dangag man giraray ako haha,1
putangina mahibi na ako,1
tarantado ka talaga digdi zamiel haha,1
nata man kaya nadidipisaln  ako mag udo pag aga pakshet haha,1
hmm wara na ako dyan ugwa ako ka kupal dp,1
kupal ka sisay ba nagpasimuno kan kd cult,1
putangina kung kasuaren tapos na su quiz sa math tsaka ko narumduman kung painot ito ginibo,1
ako pa iinuton mo ulol,1
kung yaon ka sa twitter pakyu ka badilon taka pang monggoloid ka,1
puta habo ko na maghiling ki stranger things ta dai nanaman ako mangingiturog pakshet,1
luh gago iluwas nindo muna sungtaro sa basement nindo gago bago kamo mag arog kaan gari kamo dangag,1
pakyu ka makagigilon ka,1
putangina nindo twice nahihibi na naman ako,1
nahiling mi na an arog mo kaan na attitude dati dangag tas hanggang makimaherak ka giray kay zeb pakyu bistado na kan million sub ni zainab mahiligon ka mangamit pangiton kang hayop kang animal kang suso ka,1
shuta pipiriton ko ini,1
tangina sisay na naman nagsabe kaini,1
ulol lin nindo su saro jan,1
putangina nindo talaga magagadan ako digdi,1
dae ako nag aangat sa buhay punyeta guna mo sana,1
last year may cb palan sinda pinagtatabil mong carried the company last year ulol maski hiatus bp mas dakula man giraray nakukuha ninda kesa sa trsr nindo lol,1
ma graduate na ako sa aga wara akong aram gari gayod ako dangag sa stage sa aga ta warang aram haha,1
pinagal ko na sadiri ko kasuhapon imbis mangiturog ki amay nag higda na akong amay tangina anong oras na lamang muya ko na magkaturog pero an utak ko habo mag pundo ki isp ki kung ano ano,1
ako na dangag maski libong na libong na saimo man giraray maduman,1
punyeta dae ko na kaya magkarigos,1
puta pano ako kaini makaka diet tuda an hapot kung punaw ka dae ka man punaw iyo na mana maluto kita,1
ining ama ko igsasabeng jesus is coming puta haen an maiinot pa gayod ako mabados jan eh,1
tabang ano nga ba haha puta dae ko mahiro an binti ko,1
nata gari kasalan ko pang habo ko na ituloy an sem na ini haha tangina nindo gabos gago,1
pakyu ka man beh haha,1
nasa countdown pa din ako puta,1
okay gari ako dangag,1
nagkarulugo mga butterflies sa tulak ko tangina,1
minention haha puta ka magrefund ka na gibo gibo ka pa ki bagong account dangag,1
pakshet nata nagkakanta si jeongin,1
abo mo kaya gunang dangugon picha makairitahon ka,1
tsaka dangag ka talaga ano pinagsasabi mo na makakasuhan binasa mo ba su batas na minungkahi niya tangina mo dangon ka,1
anong gusto nindo mga pakshet,1
gago nata ako igkikilig,1
guna ko mababawasan na gigibuhon ko pucha,1
saimo ako nag open tas biglang arog kaito haha ulol,1
dangagon ako dae ko gets,1
dae ko na mabilang kung pirang beses ko na nakua su haloy haluyon mag reply seener buda ghoster bilang red flags ko sainda putangina,1
respeto daa binuhay su relasyon sa kautikan puta,1
pakyu delete mo an na joke sako lang yan,1
wara akong ma wallpaper pakshet,1
bwiset na tinapay an,1
pagtapos mo ako kwartahan tas saka mo ako babayaan bwiset ka palan eh,1
puta dai ko nanaman naabutan,1
pakshet mama magayunon huhu sobrang sulit,1
tangina gago puta warang supog dae ako tinugutan,1
punyeta si youngro naman nag hulog kan earbuds ko sa ibabaw kan printer tas dae ko aram na ito palan su nahulog ta naghihiling akong vlog kan aespa kaya hunto dinulag na palan ni ali su sarong pair buda medyo ig ngatngat pa gago maray ta dae hinalon ni bonak kahibion mga punyeta na alaga,1
anyway if dito pa sana wara ka na character dai ko na sana aram saen ka pupuruton iba an pagiging girl boss sa pagiging kupal,1
nathan dangag dangagon kang barkada i swear,1
punyeta kaini ako digdi su hihikaon buda sasabog na an puso kakabasa malala na ini sainda na sana ako igkikilig,1
tarantado ka talaga sophia,1
puta naka abot man giraray na ugbo jusko,1
ulol ka paag ako napasupog gunutan taka,1
pakshet kamo may hells paradise pa,1
siz baluon mo lang talaga istalk tangina mo blinock mo na ngane tapos iststalk mo pa sa second acc gago ka ba bobo tarantado,1
hi po tbh nabubua na po ako saimo,1
mood ko ngonyan ay putangina lang,1
o ngonyan anong igagibo mo kay kara dangag ka palan eh tarantado pa,1
may padudets si stell gago tama ba ito,1
bako ka man bobo para sako,1
mag enjoy ka dangag,1
salamat nalang na pakitaan mo ako ng respeto tarantado ka abnormal,1
dae rin ako makadapa pucha kulugon sa tulak narugado talaga bilognkong lawas huhu ano daw kung makakapractice ako kaini sa monday,1
putangina dae ako naoogma,1
free tbz hale sa dangag dangagon inutil na tarantado ka pa,1
yes po dangog ako pero nagrereview man ako dawa papano haha,1
marant na sana ako digdi ta bako active best friend ko hunto gari shunga shunga si madam like naka pasa na ako sa gmail niya tas sasabay niya sa incomplete lang pakshet ka madam,1
punyeta gari may tinweet man an about bts dati eh haha mga randomon an mga nagtetweet about kpop haha mga ibat ibang brands,1
hilingon mo kung pira followers na kupal haha,1
responsibilidad taka na namang kupal ka puta,1
pakshet ka kung sisay ka man,1
baduyon man an bwiset,1
dae daa niya matios pero nakakaya ngane akong sabihan ki mga arog kaito ulol siya,1
bako ako dangagon ano,1
kupal kaya si lotlot eh pag nag iiwal sinda kan agom niya digdi an iduman niya kairitahon,1
tangina teh haha ako na ngane an epal sa buhay mo,1
kyuton putangina haha su future mo sera nag pi pipti pipti an buhay,1
nyan may subs na puta,1
tangina nakukulugan na ngane ako igaulukan mo pa ako sa hiling ml makaulok ito tangina mo talaga,1
tangina crypto maka potanginahon ka na,1
bwiset na ngane ako nabwiset pa lalo,1
tangina mo may screenshot ka palan haha kupal,1
magkaugwa ka man daw ki self control eh kung maging matino bako oa buda bako dangag edi bako ako dagit,1
dangagon ako sa part na nalike ko pic ni crush tas dae man ako naka follow,1
rae pakyu ka sa sako iluluwas ko na talaga mga screenshots ko saimo,1
tseh asal basura ka ulol bako ako mariposa nagpapabayad ka ba ki tax tangina ka as if i know saro ka sa mga palamunin kan bansa tangina dae na kamo naherak sa pilipinas nagboto pa kamo ki warang kauragi mas wara ki ambag tangina ka,1
putangina dae na nagkaturog su mga kupal,1
tangina puta dangagon ka talaga,1
maka bobohon ining ftf na ini,1
mabakal kita maski wo pob na sana or halston tang haleng vce or fs basta dapat kitang magbakal gago magayunon si nayeon dae ko natitios,1
dae mo guna ako pag gibuhong dangag,1
panis ka pag naggibo siyang kanta tas an title bobo,1
attractiveon su marabason mahulaan ni hisong su key pakshet gwapuhon pag musically inclined talaga haha,1
