word,pos_tag,cluster
/LANG,RBI,3
/KAILANGAN,VBS,0
/KO,PRS,4
/MGA,DTCP,0
/PAKSHET,FW,2
kayong,PRO/CCP,0
/LAHAT,PRI,0
/MOMENT,FW,2
/KO,PRS,4
/NA,CCP,0
/TO,FW,2
/ULOL,RBR,0
/PAKYU,FW,2
/NAGTANONG,VBTS,0
/LANG,RBI,3
/AKO,PRS,4
/SINUSUBOK,VBTR,0
/TALAGA,RBT,0
/TAYO,PRP,0
/NG,CCB,0
/MGA,DTCP,0
/KLIYENTE,NNC,1
/PAKSHET,NNC,1
putangina,VBTR/VBAF,0
/TALAGA,RBT,0
/NUN,FW,2
/GAGO,FW,2
/TALAGA,RBT,0
/MAMATAY,VBW,0
/AKO,PRS,4
/SA,CCT,0
/KABA,NNC,1
/TAPOS,RBW,0
/HINDI,RBF,0
/PALA,NNC,1
/TOTOO,RBT,0
/GINIGINAW,VBTS,0
/NA,CCP,0
/AKO,PRS,4
/SUNSET,FW,2
/AT,CCA,0
/TANGA,JJD,0
/SA,CCT,0
/DAGAT,NNC,1
/ANG,DTC,0
/GAGO,NNC,1
/NUNG,RBW,0
/NAG,VBTS,0
/ADD,FW,2
/SA,CCT,0
/AKIN,PRSP,0
/PAANO,PRQ,0
/KITA,NNC,1
/ISTALK,NNC,1
/AT,CCA,0
/COCONFIRM,FW,2
/KUNG,CCR,0
/NAKA,VBTS,0
/LOCK,FW,2
/PROFILE,FW,2
mong,PRS/CCP,4
/PUTANGINA,NNC,1
/MO,PRS,4
/KA,PRS,4
/TARANTADO,JJD,0
/TALAGA,RBT,0
/PATI,CCA,0
/GASUL,FW,2
/NAKALIMUTAN,RBD,0
/IOFF,FW,2
/ARGH,FW,2
/PUTA,FW,2
/MAKADAMAY,VBW,0
/PA,RBI,3
/AKO,PRS,4
/SA,CCT,0
/GINAGAWA,VBTR,0
kong,PRS/CCP,4
/ITO,PRO,0
/PUNYETA,NNC,1
/TALAGA,RBT,0
/STOP,FW,2
/IGNORING,FW,2
/ME,FW,2
/PAKYU,FW,2
/KAYO,PRP,0
/BADUY,FW,2
/HAHA,FW,2
/LUMOTS,FW,2
/NANAMAN,FW,2
/MASAMA,JJD,0
/BWISET,NNC,1
/HAYSS,FW,2
/TARANTADO,JJD,0
/KASI,CCR,0
yung,PRO/CCP,0
/TAIPEI,NNC,1
/NA,CCP,0
/YAN,PRO,0
/EH,NNCA,0
/ANG,DTC,0
/GAGO,NNC,1
/MO,PRS,4
/TALAGA,RBT,0
magsleeveless,VBTF/VBAF,0
/SANA,VBS,0
/KO,PRS,4
/TAPOS,RBW,0
/NAALALA,VBTS,0
/KO,PRS,4
/DI,RBF,0
/NGA,RBI,3
/PALA,NNC,1
/PANTAY,JJD,0
/KULAY,NNC,1
/KO,PRS,4
/AH,FW,2
/PAKYU,FW,2
/ANG,DTC,0
/PANGET,NNC,1
/GAGO,FW,2
/BE,FW,2
/KAPITALISTA,NNC,1
/DAW,RBI,3
/YON,PRO,0
/HINDI,RBF,0
/KO,PRS,4
/BINEBENTA,VBTR,0
nyang,PRS/CCP,4
/SHIRT,FW,2
/NA,CCP,0
/PARANG,CCT,0
/LANG,RBI,3
/SA,CCT,0
/LABASAN,NNC,1
/GAGO,NNC,1
/DINAIG,VBOF,0
/NIYA,PRS,4
/PA,RBI,3
/SI,DTP,0
/SME,FW,2
/SA,CCT,0
/KADAMUTAN,NNC,1
/SA,CCT,0
/PC,NNCA,0
/GAGO,NNC,1
/TANGINA,FW,2
/AYOKO,FW,2
/PA,RBI,3
/UMUWI,VBAF,0
/NALAMAN,VBTS,0
/KO,PRS,4
/NA,CCP,0
/NAPAKA,JJCS,0
/TANGA,JJD,0
kong,PRS/CCP,4
/MAGLARO,VBAF,0
/KUNG,CCR,0
/TANGA,JJD,0
/KAYO,PRP,0
/DINAMAY,VBTF,0
/NIYO,PRP,0
/PA,RBI,3
kaming,PRP/CCP,0
/MGA,DTCP,0
/HINDI,RBF,0
/GAYA,JJC,0
/NIYO,PRP,0
/BWISET,FW,2
/PARANG,CCT,0
/BINIBIYAK,VBTR,0
/ULO,NNC,1
/KO,PRS,4
/PUTANGINA,NNC,1
/ANG,DTC,0
/CUTE,FW,2
/NI,DTP,0
/MISTA,NNC,1
/AGH,FW,2
/PUTA,FW,2
/TARANTADO,JJD,0
/MGA,DTCP,0
/GAGO,NNC,1
sayang,NNC/CCP,1
/WINRATE,FW,2
/KO,PRS,4
/QUIT,JJD,0
/NA,CCP,0
/SA,CCT,0
/LARO,NNC,1
/MUKHANG,RBM,0
/TANGA,JJD,0
/UPDATE,FW,2
/NG,CCB,0
/TWITTER,FW,2
/EH,FW,2
/SAKIT,NNC,1
/NG,CCB,0
/TENGA,NNC,1
/KO,PRS,4
/PUTANGINA,JJCC,0
/PWEDE,RBT,0
bang,RBI/CCP,3
/TANGGALIN,VBOF,0
/NA,RBI,3
/LANG,RBI,3
/ITO,PRO,0
/MUNTIK,RBD,0
/KO,PRS,4
/ISAGOT,VBOF,0
/CANVA,FW,2
/PUTANGINA,FW,2
/BOBO,FW,2
/APAT,JJN,0
/NA,CCP,0
/ARAW,NNC,1
/PINAGPAGURAN,VBRF,0
/BWISET,NNC,1
/PUCHA,JJD,0
/ITO,PRO,0
/YUNG,PRO,0
/GLOW,FW,2
/UP,FW,2
/NA,CCP,0
/AYAW,VBS,0
/KO,PRS,4
/EH,NNCA,0
/MONO,FW,2
/DI,RBF,0
/OLI,FW,2
/AT,CCA,0
/POLY,FW,2
/LANG,RBI,3
/DATI,JJD,0
/TAPOS,RBW,0
/GANITO,PRC,0
/NA,CCP,0
/NGAYON,RBW,0
/WALA,VBN,0
/AYAW,VBS,0
/KO,PRS,4
/NATAPOS,VBTS,0
/SASABIHAN,RBW,0
/KA,PRS,4
/LANG,RBI,3
/NA,CCP,0
/TAGABENTA,NNC,1
/LANG,RBI,3
/NG,CCB,0
/GAMOT,NNC,1
/SHUTA,NNC,1
/AKOY,NNC,1
/LUGE,NNC,1
/GAGO,JJD,0
/PUTA,NNC,1
/NANGINIG,VBTR,0
/AKO,PRS,4
/MGA,DTCP,0
/SECS,NNC,1
yung,PRO/CCP,0
/SIGAW,NNC,1
/KO,PRS,4
/LAKAS,NNC,1
/PALA,NNC,1
/PUTA,NNC,1
/YUNG,PRO,0
/NASUSUKA,VBTS,0
/KA,PRS,4
/NA,CCP,0
/SA,CCT,0
/GASTOS,NNC,1
/OVER,FW,2
/THE,FW,2
/LAST,FW,2
/WEEKEND,FW,2
/BUT,FW,2
/YUNG,PRO,0
/SCAMMER,FW,2
/NIYO,PRP,0
/SUPER,FW,2
/KUPAL,FW,2
/HELLO,FW,2
/WILLING,FW,2
/AKO,PRS,4
/TO,FW,2
/DROP,FW,2
/IT,FW,2
/IF,FW,2
/YOUVE,FW,2
/SHOWN,FW,2
/ANY,FW,2
/REMORSE,FW,2
/I,FW,2
/WILL,FW,2
/EARN,FW,2
/IT,FW,2
/NAMAN,RBI,3
/ULIT,RBW,0
/PERO,CCT,0
/ANG,DTC,0
/KUPAL,NNC,1
/MO,PRS,4
/NASCAM,VBTS,0
/KA,PRS,4
/BA,RBI,3
/TALAGA,RBT,0
/NG,CCB,0
/CONSOLIDATOR,FW,2
/MO,PRS,4
/PARANG,CCT,0
/BALIW,JJD,0
/ANG,DTC,0
/KUPAL,NNC,1
/TANGINA,JJCC,0
/MO,PRS,4
/ULOL,RBW,0
/TANGA,JJD,0
/PUTANGINA,VBTR,0
/HAHA,FW,2
kinabahan,VBTS/VBOF,0
/AKO,PRS,4
/GAGO,NNC,1
/PUSO,NNC,1
/KO,PRS,4
/AYAW,RBF,0
/KUMALMA,VBAF,0
/HAHA,JJD,0
/ITO,PRO,0
/NA,CCP,0
/YON,PRO,0
/SHIT,FW,2
/PAKYU,FW,2
/PUTANGINA,NNC,1
/ANG,DTC,0
/GANDA,NNC,1
/NG,CCB,0
/MUSIC,FW,2
/VIDEO,FW,2
/GAGO,FW,2
/OF,FW,2
/COURSE,FW,2
/YUNG,PRO,0
/KANTA,NNC,1
/DIN,RBI,3
/AH,NNCA,0
/KAILANGAN,VBS,0
/KO,PRS,4
/NORENMIN,FW,2
/UNIT,FW,2
/PUCHA,FW,2
/PLEASE,FW,2
/IBIGAY,VBOF,0
/NIYO,PRP,0
/NA,CCP,0
/GANDA,NNC,1
/PAKSHET,RBD,0
/SARAP,RBW,0
/MABUHAY,VBW,0
/PUCHA,CCT,0
isang,PRI/CCP,0
/GAME,FW,2
/NA,CCP,0
/NGA,RBI,3
/LANG,RBI,3
/PINAMIGAY,VBOF,0
/PA,RBI,3
/DI,RBF,0
/NA,CCP,0
/PWEDE,VBS,0
/PARELAX,FW,2
/DITO,PRL,0
/TAPOS,RBW,0
/NA,CCP,0
/FIRST,FW,2
/ROUND,FW,2
/POGI,NNC,1
/NI,DTP,0
/JAY,NNPA,0
/GAGO,FW,2
/NAKA,FW,2
/SLEEVELESS,FW,2
/PA,RBI,3
/HINDI,RBF,0
/KA,PRS,4
/NA,CCP,0
/PALA,NNC,1
/TANGA,JJD,0
/KASI,CCR,0
/BINABALIKAN,VBTR,0
/MO,PRS,4
/PA,RBI,3
/RIN,RBI,3
/KITA,NNC,1
/KITA,NNC,1
/TAYO,PRP,0
/SA,CCT,0
/IMPYERNO,NNC,1
/MGA,DTCP,0
/KUPAL,NNC,1
/HAHA,NNC,1
/HAHA,FW,2
/BOBO,FW,2
/PO,RBS,0
/AKO,PRS,4
/SA,CCT,0
/ENGLISH,FW,2
/PUNYETA,NNC,1
/ANG,DTC,0
/HOT,FW,2
/IZEK,FW,2
/PERO,CCT,0
/BUKAS,JJD,0
/KO,PRS,4
/NA,CCP,0
/BABASAHIN,VBTF,0
/KASI,CCR,0
/AYOKO,NNC,1
/MAGPUYAT,VBAF,0
/MAY,VBH,0
/NAGIMBITA,VBTS,0
/PA,RBI,3
/SA,CCT,0
/AKIN,PRSP,0
/MAGVALO,VBAF,0
/PUCHA,NNC,1
/NAMAN,RBI,3
/PUTANGINA,JJCC,0
/MO,PRS,4
/TALAGA,RBT,0
/PAUL,RBD,0
/PIKON,RBD,0
/NA,CCP,0
/AKO,PRS,4
/DITO,PRL,0
/NAIIYAK,VBTR,0
/NA,CCP,0
/TALAGA,RBT,0
/AKO,PRS,4
/BWISET,FW,2
/KA,PRS,4
anong,PRQ/CCP,0
/SINABI,VBTS,0
/PAKYU,RBD,0
/KAYO,PRP,0
/PURO,RBT,0
/KAYO,PRP,0
/SIKRETO,NNC,1
/FRIENDS,FW,2
/DONT,FW,2
/LIE,FW,2
/NAGALIT,VBTS,0
/AKO,PRS,4
/NG,CCB,0
/BONGGA,FW,2
/NANLIIT,FW,2
/AKO,PRS,4
/SA,CCT,0
/SARILI,NNC,1
/KO,PRS,4
/NA,CCP,0
/I,NNCA,0
/EVEN,FW,2
/TOLD,FW,2
/MYSELF,FW,2
/NA,CCP,0
/ANG,DTC,0
/TANGA,JJD,0
/TANGA,JJD,0
/KO,PRS,4
/NA,CCP,0
sobrang,JJCS/CCP,0
/GAGA,VBS,0
/KO,PRS,4
/KASI,CCR,0
/MAY,VBH,0
/MGA,DTCP,0
/SIGNS,NNC,1
/NA,CCP,0
/PERO,CCT,0
/BINALEWALA,VBTS,0
/KO,PRS,4
/LANG,RBI,3
/LAHAT,PRI,0
/I,NNCA,0
/FEEL,FW,2
/SORRY,FW,2
/FOR,FW,2
/MYSELF,FW,2
/TSAKA,FW,2
/LANG,RBI,3
/AKO,PRS,4
/NATAUHAN,VBTS,0
/NA,CCP,0
/DAMN,NNC,1
/ANG,DTC,0
/BOBO,VBS,0
/KO,PRS,4
/PALA,NNC,1
/TALAGA,RBT,0
/IDK,FW,2
/IF,FW,2
/ABOUT,FW,2
/BA,FW,2
/SAKIN,FW,2
yung,PRO/CCP,0
/SONG,FW,2
/NA,CCP,0
/NAKA,RBD,0
/PINNED,RBD,0
/SA,CCT,0
/PROFILE,FW,2
/MO,PRS,4
/OR,CCT,0
/ASSUMING,FW,2
/LANG,RBI,3
/AKO,PRS,4
/PUTANGINA,JJCC,0
ilang,PRQ/CCP,0
/ARAW,NNC,1
/KO,PRS,4
/NANG,RBW,0
/PINAPAKINGGAN,VBTR,0
/YON,PRO,0
/NABABALIW,VBTR,0
/NA,CCP,0
/KO,PRS,4
/TANGINA,JJD,0
/NEED,FW,2
/KO,PRS,4
/EXPLANATION,FW,2
/HAHA,FW,2
/GUSTO,VBS,0
/KO,PRS,4
/MALINAWAGAN,VBTR,0
/PUNYETA,NNC,1
/ANG,DTC,0
/SAKIT,NNC,1
/EH,NNC,1
/BWISET,FW,2
/NA,CCP,0
/TYPO,NNC,1
yung,PRO/CCP,0
/TINATYPE,VBOF,0
/KO,PRS,4
/GAGI,FW,2
/PINAPAIYAK,VBTR,0
/MO,PRS,4
/AKO,PRS,4
/HA,NNCA,0
/PAKYU,RBD,0
/KA,PRS,4
/BA,RBI,3
/PROUD,FW,2
/KA,PRS,4
/NAMAN,RBI,3
/MASYADO,JJCS,0
/SA,CCT,0
/PAGIGING,VBTR,0
/BABAERO,JJD,0
/MO,PRS,4
/SINASAMA,VBTR,0
/MO,PRS,4
/PA,RBI,3
/ANAK,NNC,1
/MO,PRS,4
/SA,CCT,0
pang,RBI/CCP,3
/BABAE,NNC,1
/MO,PRS,4
/KUPAL,NNC,1
/THEM,FW,2
/SARILI,NNC,1
mong,PRS/CCP,4
/BIAS,FW,2
/PINAPAG,FW,2
/INGGITAN,FW,2
/MO,PRS,4
yung,PRO/CCP,0
/BIAS,FW,2
/KO,PRS,4
/PAKYU,NNC,1
/THANK,FW,2
/YOU,FW,2
/MHIE,FW,2
/TIBAY,NNC,1
/ANG,DTC,0
/MGA,DTCP,0
/PAKSHET,NNC,1
/PUTA,NNC,1
/MAGBASA,VBAF,0
/NAMAN,RBI,3
/KAYO,PRP,0
/NG,CCB,0
/HASHTAG,NNC,1
/TANGINA,JJD,0
/NIYO,PRP,0
/MINE,FW,2
/TABI,NNC,1
/PINAKILIG,VBTS,0
/PERO,CCT,0
/DI,RBF,0
/PINANINDIGAN,VBTS,0
/ULOL,NNC,1
/KA,PRS,4
/TALAGA,RBT,0
/E,NNCA,0
/HAHA,NNC,1
/HALA,VBS,0
anong,PRQ/CCP,0
/GAGAWIN,VBTF,0
/KO,PRS,4
/PUCHA,NNC,1
/KALMAHAN,NNC,1
/NIYO,PRP,0
/PAGCOCONFESS,VBW,0
/HAHA,FW,2
/AYOKO,FW,2
/LUMANDI,FW,2
/GAGO,NNC,1
/SABAGAY,RBW,0
/MOST,FW,2
/NG,CCB,0
/MARCOS,FW,2
/ASSKISSERS,FW,2
/BOBO,FW,2
/AT,CCA,0
/NAGHIHIRAP,VBTR,0
/DAHIL,CCR,0
/SA,CCT,0
/PINAGGAGAWA,NNC,1
/NILA,PRP,0
/MAS,JJCC,0
/BOBO,JJD,0
/KA,PRS,4
/DAW,RBI,3
/KAYA,CCR,0
/DI,RBF,0
/NANALO,VBTS,0
/MAMA,NNC,1
/LENI,NNC,1
/MO,PRS,4
yung,PRO/CCP,0
/HUDAS,NNC,1
kong,PRS/CCP,4
/HIPAG,NNC,1
/YAN,PRO,0
/BWISET,FW,2
/ANG,DTC,0
/PUTANGINA,NNC,1
/ANO,PRQ,0
/SABI,VBS,0
/MO,PRS,4
isang,PRI/CCP,0
pirasong,NNC/CCP,1
hitang,NNC/CCP,1
/MANOK,JJD,0
/NA,CCP,0
/MIYEMBRO,NNC,1
/NG,CCB,0
/PAMILYA,NNC,1
/MAGHAHATI,VBW,0
/SA,CCT,0
isang,PRI/CCP,0
/HITA,NNC,1
/NG,CCB,0
/MANOK,NNC,1
/NA,CCP,0
/MAY,VBH,0
/SABAW,NNC,1
/MAHIRAP,JJD,0
/KAMI,PRP,0
/YUN,PRO,0
/BALITA,NNC,1
balitang,NNC/CCP,1
/KUPAL,NNC,1
kawalang,JJD/CCP,0
/GANA,NNC,1
nalang,VBTS/CCP,0
/TALAGA,RBT,0
/MINSAN,RBW,0
/EH,NNCA,0
/NOH,FW,2
/TAPOS,RBW,0
/KUPAL,NNC,1
/KA,PRS,4
/PA,RBI,3
lalong,JJCC/CCP,0
/NAKAKA,VBTS,0
walang,VBN/CCP,0
/GANA,NNC,1
/PALAGI,RBW,0
/ANG,DTC,0
/TAGAL,NNC,1
/PAKSHET,NNC,1
/HUHU,NNC,1
/AY,LM,0
/MAS,JJCC,0
/BOBO,JJD,0
/KA,PRS,4
/TANGA,JJD,0
buong,PRI/CCP,0
/PAMILYA,NNC,1
/MO,PRS,4
/SIGURO,RBM,0
/GALING,RBL,0
/KAYO,PRP,0
/SA,CCT,0
/INIDORO,NNC,1
/PURO,JJD,0
/SANA,VBS,0
/ALL,FW,2
/MAGANDA,JJD,0
/BIKE,FW,2
/TANGA,FW,2
/MAG,VBW,0
/TRABAHO,NNC,1
/KAYO,PRP,0
/MGA,DTCP,0
/BOBO,FW,2
walang,VBN/CCP,0
nabibiling,VBTS/CCP,0
/PYESA,FW,2
/KAKA,FW,2
/SANAOL,FW,2
/NIYO,PRP,0
/NASAAN,JJD,0
/BA,RBI,3
yung,PRO/CCP,0
/BARIL,NNC,1
/PUTANGINA,NNC,1
/LAGI,RBW,0
/NA,RBI,3
/LANG,RBI,3
/TINGIN,NNC,1
/SAKIN,CCT,0
walang,VBN/CCP,0
kwentang,NNC/CCP,1
/ANAK,NNC,1
/AMPUTA,FW,2
/KAKAINIS,FW,2
/BWISET,FW,2
/TAPOS,RBW,0
/PAG,CCR,0
/AKO,PRS,4
/TARGET,JJD,0
/SA,CCT,0
/SERVE,FW,2
/PALO,FW,2
/PUCHA,FW,2
/TITIGAN,FW,2
/KO,PRS,4
/NA,RBI,3
/LANG,RBI,3
/BOLA,NNC,1
/HAYAAN,VBOF,0
/KO,PRS,4
/NANG,RBW,0
/LUMAPAG,VBAF,0
/SA,CCT,0
/HARAP,NNC,1
/KO,PRS,4
/YAN,PRO,0
/SHIT,FW,2
/HAROLD,FW,2
/ANG,DTC,0
/BOBO,FW,2
/MO,PRS,4
/IMBIS,CCT,0
/NA,CCP,0
/MAG,VBW,0
/PASAYA,RBD,0
/KA,PRS,4
/PUNYETA,NNC,1
/ANG,DTC,0
/SARAP,NNC,1
/KO,PRS,4
/MAGLUTO,VBW,0
/NA,CCP,0
/TANGA,JJD,0
/NANAMAN,VBTS,0
/AKO,PRS,4
/TANGINA,RBW,0
/LAGI,RBW,0
nalang,VBTS/CCP,0
/AKO,PRS,4
/ANG,DTC,0
/HINDI,RBF,0
/MAINTINDIHAN,VBW,0
/KADA,PRI,0
/MAY,VBH,0
misunderstanding,NNC/CCP,1
/LAGI,JJD,0
nalang,RBD/CCP,0
pinamukhang,VBTS/CCP,0
/AKO,PRS,4
/MASAMA,JJD,0
/EDI,FW,2
/OK,FW,2
/LOL,FW,2
/ANG,DTC,0
/GANDA,NNC,1
/TANGINA,NNC,1
/PAKSHET,NNC,1
/PUTANGINA,VBTR,0
/LAGI,RBW,0
nalang,RBD/CCP,0
/PUTOL,JJD,0
/NABABASA,VBTR,0
kong,PRS/CCP,4
/AU,FW,2
/PAKYU,RBD,0
isang,PRI/CCP,0
/TAON,NNC,1
/NA,CCP,0
/AKO,PRS,4
nag,PRSP/CCP,0
/MAMANIFEST,NNC,1
/TANGA,JJD,0
/BOBO,JJD,0
/LANG,RBI,3
/AKO,PRS,4
/KUNG,CCR,0
/NAGING,VBTS,0
/TYPE,FW,2
/KITA,NNC,1
/KADIRI,NNC,1
/BWISET,FW,2
/DI,RBF,0
/NA,CCP,0
/AKO,PRS,4
/MAGSSEARCH,VBW,0
/NG,CCB,0
/TWEETS,NNC,1
/HUY,FW,2
/KINAKABAHAN,VBTR,0
/AKO,PRS,4
/PAKYU,FW,2
/ALL,FW,2
/PUTANGINA,NNC,1
/ANG,DTC,0
/PANGIT,JJD,0
/KO,PRS,4
/PUTA,NNC,1
/HAHA,FW,2
/BWISET,FW,2
/KA,PRS,4
/REU,NNCA,0
napakasaya,JJCS/JJD,0
/NG,CCB,0
/BOSES,NNC,1
/NI,DTP,0
/BOOM,FW,2
/PUNYETA,FW,2
/NADAGDAG,VBTS,0
/SA,CCT,0
/INIT,NNC,1
/NG,CCB,0
/ULO,NNC,1
/GAGO,NNC,1
/KUNG,CCR,0
/ALAM,VBS,0
/MO,PRS,4
/LANG,RBI,3
tangina,VBTS/VBAF,0
/KA,PRS,4
/PAGOD,JJD,0
/NA,CCP,0
/PAGOD,NNC,1
/AKO,PRS,4
/FROM,FW,2
/DUTY,FW,2
buong,PRI/CCP,0
/GABI,RBW,0
/AKO,PRS,4
/NAGKAKASO,VBTR,0
/MAY,VBH,0
/SPINE,FW,2
/TAPOS,RBW,0
/EXLAP,NNC,1
/PA,RBI,3
/TAPOS,JJD,0
/MAY,VBH,0
/TCVS,FW,2
/PA,FW,2
/PAKSHET,FW,2
/THE,DTC,0
/AUDACITY,FW,2
/PARA,CCT,0
/IADD,VBOF,0
/AKO,PRS,4
/SA,CCT,0
/FB,FW,2
/PARA,CCT,0
/UTANGAN,VBOF,0
/TAPOS,RBW,0
/LAST,FW,2
/USAP,FW,2
/NAMIN,PRP,0
/KINDER,VBOF,0
/PA,RBI,3
/KAMI,PRP,0
/HAHA,FW,2
/TANGINA,FW,2
/ULOL,NNC,1
/IKAW,PRS,4
/JEJEMON,FW,2
/DITO,PRL,0
/TANGA,JJD,0
maling,JJD/CCP,0
/ACCOUNT,FW,2
/PALA,NNC,1
/GAMIT,VBS,0
/KO,PRS,4
/HAHA,RBF,0
/KAYA,CCR,0
/PALA,NNC,1
/SABI,VBS,0
/KO,PRS,4
/BAKIT,PRQ,0
/WALO,JJN,0
/FOLLOWERS,FW,2
/KO,PRS,4
/HAHA,FW,2
/ANYWAY,FW,2
/WALA,VBN,0
kayong,PRO/CCP,0
/NAKITA,VBTS,0
/PUCHA,FW,2
/NAG,FW,2
/DEACTIVATE,FW,2
/SIYA,PRS,4
/DI,RBF,0
/KO,PRS,4
/NA,CCP,0
/MAKITA,VBW,0
/PICTURE,FW,2
/HAHA,FW,2
/TANGINA,FW,2
/PARA,CCT,0
/SA,CCT,0
/CLAIMING,NNC,1
/NA,CCP,0
/BOYFRIEND,FW,2
/OH,FW,2
/BASTA,CCT,0
/OO,RBT,0
/MAGJOWA,VBW,0
/NA,CCP,0
/DONBELLE,FW,2
/PUTANGINA,NNC,1
/KUPAL,FW,2
/TALAGA,RBT,0
/TO,FW,2
/SI,DTP,0
/LHIPKRAM,FW,2
/EH,FW,2
/BOBO,JJD,0
/MINUTES,FW,2
/PALANG,NNC,1
/YON,PRO,0
/MINYDAY,VBOF,0
/KO,PRS,4
/LANG,RBI,3
/YUN,PRO,0
/NANGINGINIG,VBTR,0
/AGAD,RBW,0
/AKO,PRS,4
/GRABE,FW,2
/AGAD,RBD,0
/AKO,PRS,4
/MAG,VBW,0
/ISIP,NNC,1
/KUNG,RBK,0
/ANO,RBQ,0
/SASABIHIN,VBTF,0
/NILA,PRP,0
/PUCHA,NNC,1
/KUPAL,JJD,0
/SINO,PRQ,0
/YAN,PRO,0
ineng,VBTS/CCP,0
/HAHA,FW,2
/SADGIRL,FW,2
/DISMISSED,FW,2
/AS,FW,2
/ADMIN,FW,2
/PUCHA,FW,2
/NOW,FW,2
/KO,PRS,4
/LANG,RBI,3
/NAPANSIN,VBTS,0
/KAUSAPIN,VBOF,0
/MO,PRS,4
/SARILI,NNC,1
/MO,PRS,4
tangina,VBTS/VBAF,0
/KA,PRS,4
/BWISIT,NNC,1
/SKUSTA,NNC,1
/CLEE,FW,2
/FEELING,FW,2
/POGI,FW,2
/PANGET,FW,2
/MO,PRS,4
/TANGA,JJD,0
/ULOL,RBR,0
anong,PRQ/CCP,0
/MOVE,FW,2
/ON,FW,2
/MAY,VBH,0
/ANAK,NNC,1
/KA,PRS,4
/TAPOS,RBW,0
/MOVE,FW,2
/ON,FW,2
/GANIYAN,FW,2
/BA,FW,2
/KAKITID,JJD,0
/UTAK,NNC,1
/MO,PRS,4
/MABUTI,JJD,0
/PA,RBI,3
/KUNG,CCR,0
/DI,RBF,0
/MO,PRS,4
/INANAKAN,VBTS,0
/SI,DTP,0
/ZEBBY,FW,2
/EH,FW,2
/TANGINA,FW,2
/MO,PRS,4
/KUPAL,NNC,1
/KA,PRS,4
/KAWAWA,NNC,1
yung,PRO/CCP,0
/BATA,NNC,1
/PINARANAS,JJC,0
/MO,PRS,4
/SA,CCT,0
/KANIYA,PRSP,0
/YUNG,PRO,0
ganyang,PRC/CCP,0
/SITWASYON,NNC,1
/TANGINA,JJD,0
/TALAGA,RBT,0
/NG,CCB,0
/MGA,DTCP,0
/NASA,RBL,0
/GOVERNMENT,FW,2
/NA,CCP,0
/TO,FW,2
/EH,FW,2
/KUPAL,FW,2
/SA,CCT,0
/KUPAL,NNC,1
/NAKO,RBD,0
/MASAMA,JJD,0
/HUMILING,VBAF,0
/PERO,CCT,0
/LORD,FW,2
/KUNIN,VBOF,0
/MUNA,RBI,3
tong,NNC/CCP,1
/SI,DTP,0
/BRIONES,NNP,0
/HINDI,RBF,0
/NA,RBI,3
/AKO,PRS,4
/MAGPOPOST,VBTF,0
/ABOUT,NNC,1
/SA,CCT,0
/EX,FW,2
/KO,PRS,4
/OR,CCT,0
/SHARED,FW,2
/POST,FW,2
/LAST,FW,2
/NA,CCP,0
/TO,FW,2
/PAKYU,FW,2
/KA,PRS,4
/ANG,DTC,0
/TOXIC,FW,2
/TRAIT,FW,2
/KO,PRS,4
/AY,LM,0
/MANGBASH,VBW,0
/NG,CCB,0
/MGA,DTCP,0
/TATANGA,NNC,1
/TANGA,JJD,0
/SA,CCT,0
/BUHAY,NNC,1
/NA,CCP,0
/AKALA,VBS,0
/MO,PRS,4
/HINDI,RBF,0
/RIN,RBI,3
/AKO,PRS,4
/NAGING,VBTS,0
/TANGA,RBD,0
/MINSAN,RBW,0
/PERO,CCT,0
/MAS,JJCC,0
/TANGA,JJD,0
/KA,PRS,4
/SKUSTA,NNC,1
/CLEE,FW,2
/TANGINA,FW,2
/MO,PRS,4
/TALAGA,RBT,0
/MAMATAY,VBW,0
/KA,PRS,4
/NA,CCP,0
/OK,NNC,1
/PAKYU,FW,2
/BASHER,FW,2
/ALERT,FW,2
/PAG,CCR,0
/AKO,PRS,4
/NAGING,VBTS,0
/MAFIA,RBD,0
/PATAY,JJD,0
/KA,PRS,4
/AGAD,RBW,0
/HAHA,FW,2
/GAGI,FW,2
/OKAY,FW,2
/LANG,RBI,3
/AKO,PRS,4
/HAHA,FW,2
/HINDI,RBF,0
/NAMAN,RBI,3
/MASAKIT,JJD,0
/HAHA,CCT,0
/ANO,PRQ,0
/LANG,RBI,3
/HAHA,FW,2
/PARANG,CCT,0
/TANGA,JJD,0
/ANG,DTC,0
/PUTA,NNC,1
/OKAY,NNC,1
/NGA,RBI,3
/LANG,RBI,3
/HAHA,NNC,1
/HAYST,FW,2
/TANGINA,FW,2
/MO,PRS,4
/TAKE,FW,2
/TWO,FW,2
/PUTANGINA,FW,2
/KIKILIGIN,FW,2
/NANAMAN,FW,2
/AKO,PRS,4
/SA,CCT,0
/PAGSAMA,NNC,1
/SA,CCT,0
/KANIYA,PRSP,0
/GAGO,RBD,0
/NA,CCP,0
/GETS,FW,2
/KO,PRS,4
/NA,CCP,0
/ANG,DTC,0
/GALING,NNC,1
/ANG,DTC,0
/TANGA,JJD,0
/KO,PRS,4
/LAGI,RBW,0
/NASTRESS,VBTS,0
/AKO,PRS,4
/SA,CCT,0
/ENGLISH,FW,2
/PUCHA,FW,2
/SABI,VBS,0
/NA,CCP,0
/MAY,VBH,0
/KAPAREHO,JJC,0
