FW_Word
/PAHAWA|VB
/YAWYAW|VB
/TINOOD|RBF
/MACELOTH|NNP
/HALADTUNGODSASALA|NNC
/MANAGHALAD|VBAF
/BUYBUST|NNC
/BIYHAE|NNP
/JERAMEEL|NNP
/DIHAY|PRS
/MAHIAGUM|VB
/GIDAKOP|VBOF
/SAOP|NNC
/GAHI|JJD
/TANAZUL|NNP
/MAGASUKA|VBAF
/IYAHANH|PRP
/ITOY|NNC
/MOHILAK|VBAF
/MIBALIK|VBOF
/PISON|NNP
/HINUAT|RBF
/SALIG|VB
/TIMOLAN|NNP
/ALSAHON|VB
/MUTAN|VB
/BINABAYE|NNC
/MONGGOS|NNC
/ADLALW|NNC
/TIMNAH|NNP
/FUNGITES|NNP
/MAAZIAS|NNP
/BILGAI|NNP
/SEMEIAS|NNP
/HALANGDON|JJD
/MAGAPAPAHAWA|VBAF
/HINAYHINAY|RBF
/CHEDORLAOMER|NNP
/GIGUTOM|VBOF
/NATULOG|VBOF
/JEMUEL|NNP
/MAGPAPUTOL|VBAF
/MINGPADALA|VBOF
/CARROMATA|NNC
/GUSTOG|VB
/KADUGAYG|RBF
/PINAABOT|NNC
/DIHANG|PRS
/TOKHANG|NNP
/DUTERTE|NNP
/GAMITON|VB
/KWARTAHA|NNC
/ACHAZ|NNP
/JENNYLYN|NNP
/CASIPIT|NNP
/AMALECAHANON|NNP
/HOPIA|NNC
/NGANHA|PRS
/MAGAHUKOM|VBAF
/MOGULA|VBAF
/PALANGGA|VB
/SOPAS|NNC
/GIHIGUGMA|VBOF
/MOTUO|VBAF
/MAGASIMBA|VBAF
/MASUBAY|VB
/GIINOM|VBOF
/MHEL|NNP
/MAGTINTAL|VBAF
/MAMAAYO|VB
/MAGAKATULOG|VBAF
/HOLDAPER|NNC
/MINGPANAW|VBOF
/DAOTANG|JJD
/BAYBAYON|NNC
/GINABALIGYA|VBOF
/AHOLIBA|NNP
/IYAHA|PRP
/PAAGIHA|VB
/AUSTRLIA|NNP
/MADON|NNP
/HASOR|NNP
/MIPADAYON|VBOF
/BANTAYANAN|NNC
/IUNSA|VBOF
/KAWALOAN|NUM
/GIBAHIN|VBOF
/MAGAPANALANGIN|VBAF
/MAGABANTAY|VBAF
/KWARTOHA|NNC
/ADLAWADLAW|RBF
/HATAGI|VB
/LISOD|JJD
/SABTON|VB
/HOBI|NNC
/HUMATAG|VB
/KAMOG|PRP
/GINAPAKAULAWAN|VBOF
/DUGAY|RBF
/GIBBAR|NNP
/KASIYAMAN|NNC
/LONGSILOG|NNC
/KAMIY|PRP
/BILDING|NNC
/DUGOA|VB
/KAMATSILE|NNC
/LUMBOY|NNC
/MOLUKOP|VBAF
/TUMOY|NNC
/SIBSIBON|VB
/MAMALENGKE|VBAF
/MAHINLO|VB
/HISOPO|NNP
/PANULONDON|NNC
/MAGAPABILIN|VBAF
/GABAON|VB
/SAYANTIST|NNC
/INHENYERO|NNC
/KADATO|NNC
/ABROLHOSENSIS|NNP
/PARILIS|NNP
/SUGDI|VB
/MAHINUMDOM|VB
/HISAKTI|NNP
